threshold,precision,recall,f1
0.31044275,0.2479384985397698,0.9312792385868689,0.39161550724112903
0.31044382,0.24794914744663488,0.9312792385868689,0.391628790448077
0.31048545,0.24802371541501977,0.9312792385868689,0.3917217981336797
0.31049442,0.24811965444621137,0.9312792385868689,0.3918414443762373
0.3104982,0.24820499591555956,0.9312792385868689,0.39194785796694304
0.31056204,0.2482797178737313,0.9312792385868689,0.39204101728261215
0.31059134,0.2482473872091523,0.9311179222455235,0.39198641765671344
0.31059378,0.24825806451612903,0.9311179222455235,0.3919997283435842
0.310619,0.2483221476510067,0.9311179222455235,0.39207961145230485
0.31064075,0.2484183344092963,0.9311179222455235,0.3921994971797993
0.31066132,0.24838598605491952,0.9309566059041781,0.3921448714025146
0.31074414,0.2483966771402746,0.9309566059041781,0.39215819516139616
0.31079367,0.24836432506887052,0.9307952895628328,0.3921035642686356
0.3108528,0.24848197752034795,0.9307952895628328,0.3922501699520806
0.31088018,0.24849267872523687,0.9307952895628328,0.39226350317788544
0.31089535,0.24850338085188853,0.9307952895628328,0.3922768373101575
0.31089902,0.24858903106285812,0.9307952895628328,0.39238354301224804
0.31090146,0.24864259243299147,0.9307952895628328,0.39245026356028617
0.3109188,0.2486533074768369,0.9307952895628328,0.392463610392811
0.31101957,0.24874978444559406,0.9307952895628328,0.3925837727501349
0.31102347,0.2488141440275981,0.9307952895628328,0.3926639218751988
0.311072,0.24887853692201517,0.9307952895628328,0.39274410373311835
0.31108266,0.24896444597859854,0.9307952895628328,0.39285106382945423
0.31113127,0.24901816926330328,0.9307952895628328,0.3929179434794082
0.31115624,0.2490611645875599,0.9307952895628328,0.3929714635970244
0.31126106,0.24910417476147304,0.9307952895628328,0.39302499829678567
0.31126776,0.24911492962611173,0.9307952895628328,0.39303838425088444
0.31126803,0.24912568541945512,0.9307952895628328,0.3930517711168331
0.3112689,0.24909326424870468,0.9306339732214873,0.39299703668347763
0.31128743,0.2491040200354074,0.9306339732214873,0.3930104230530083
0.3113049,0.2491793365583967,0.9306339732214873,0.3931041531801377
0.31131032,0.24921162901205235,0.9306339732214873,0.3931443369221146
0.31131628,0.2492546986390149,0.9306339732214873,0.393197928025839
0.31137845,0.24935165975103735,0.9306339732214873,0.39331856144503907
0.31141612,0.24936243786470716,0.9306339732214873,0.3933319697276274
0.31142804,0.24942712611872542,0.9306339732214873,0.3934124386248712
0.3114506,0.2495242214532872,0.9306339732214873,0.39353320372421374
0.3114517,0.24959979232466578,0.9306339732214873,0.39362718340578
0.3114802,0.24961059190031154,0.9306339732214873,0.39364061273891116
0.3115192,0.24957812297174506,0.9304726568801419,0.39358580689151224
0.311543,0.24958892254435308,0.9304726568801419,0.3935992357293058
0.3115629,0.2496969696969697,0.9304726568801419,0.39373357452439417
0.31156823,0.24977265838132767,0.9304726568801419,0.39382766625666477
0.31159407,0.24983757092736172,0.9304726568801419,0.39390835211330416
0.3116413,0.2498483929654336,0.9304726568801419,0.3939218029704704
0.31165475,0.24992417349105248,0.9304726568801419,0.39401598469807453
0.31173456,0.24993500303319177,0.9304726568801419,0.3940294429070678
0.3117544,0.24998916482468686,0.9304726568801419,0.3940967477449517
0.3118166,0.25,0.9304726568801419,0.39411021147177167
0.31181994,0.25001083611460273,0.9304726568801419,0.3941236761185591
0.3118618,0.25002167316861723,0.9304726568801419,0.3941371416854087
0.31189018,0.2501084034342208,0.9304726568801419,0.3942448993537551
0.31201237,0.2500758856944625,0.9303113405387966,0.39419002050547597
0.312049,0.25008673026886385,0.9303113405387966,0.39420349294200857
0.31208196,0.2501626686331497,0.9303113405387966,0.3942978257893555
0.31208828,0.2502495118246908,0.9303113405387966,0.3944056900557458
0.3120922,0.25033641533185746,0.9303113405387966,0.39451361335306573
0.31211886,0.2503472825143254,0.9303113405387966,0.3945271079182566
0.31214863,0.25035815064032996,0.9303113405387966,0.3945406034066577
0.31215185,0.2503690197099939,0.9303113405387966,0.39455409981836387
0.31215906,0.2503798897234403,0.9303113405387966,0.3945675971534699
0.31216228,0.25039076068079197,0.9303113405387966,0.3945810954120704
0.31217808,0.25040163258217185,0.9303113405387966,0.3945945945942604
0.3121836,0.25036908380373424,0.9301500241974512,0.39453966950597796
0.31221804,0.2503365321985323,0.9299887078561059,0.39448474065930716
0.31225345,0.2503474031613688,0.9299887078561059,0.39449823793034633
0.31245112,0.250358275068398,0.9299887078561059,0.39451173612503354
0.3124896,0.2504452843303358,0.9299887078561059,0.3946197549452471
0.3125514,0.25053235409152147,0.9299887078561059,0.39472783293359237
0.31257477,0.2505432420686658,0.9299887078561059,0.39474134684481604
0.31261897,0.25055413099222046,0.9299887078561059,0.3947548616813966
0.31263387,0.25052155771905427,0.9298273915147605,0.3946999007083999
0.31273347,0.250630489607792,0.9298273915147605,0.3948350857961515
0.31273898,0.25069589422407795,0.9298273915147605,0.3949162413069177
0.31280288,0.25070679831238313,0.9298273915147605,0.3949297704690043
0.31281498,0.2507177033492823,0.9298273915147605,0.39494330055809496
0.3128538,0.2506851102701292,0.929666075173415,0.39488831026415766
0.31288266,0.2507942034031072,0.929666075173415,0.39502364795360323
0.31288278,0.2508706251088281,0.929666075173415,0.39511843954578985
0.3129105,0.2509689500500806,0.929666075173415,0.39524038131781897
0.31294712,0.25103454284096355,0.929666075173415,0.39532171765640817
0.31302717,0.25108922969675845,0.929666075173415,0.39538952351515344
0.31302807,0.2511986749193619,0.929666075173415,0.395525205037241
0.3130569,0.2513082155939299,0.929666075173415,0.395660979711999
0.31310418,0.2513191749160525,0.929666075173415,0.39567456230656506
0.31312937,0.2513301351940689,0.929666075173415,0.3956881458337135
0.31318665,0.2512974835361333,0.9295047588320697,0.39563306783817087
0.31318673,0.2513961605584642,0.9295047588320697,0.3957553487410364
0.3132276,0.25140712945590993,0.9295047588320697,0.39576894017412734
0.3132284,0.25141809931058556,0.9295047588320697,0.39578253254079193
0.31333977,0.2514290701226164,0.9295047588320697,0.39579612584112656
0.3133498,0.25152785053256504,0.9295047588320697,0.395918507575162
0.31337944,0.25163769761551225,0.9295047588320697,0.39605457607279937
0.31338695,0.2517256443861948,0.9295047588320697,0.3961634982292359
0.31339192,0.25178064234214553,0.9295047588320697,0.3962316050058535
0.31342337,0.2517916448173396,0.9295047588320697,0.3962452291713456
